#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wikid;On a Quest Overseas;Dans une quête outre-mer;;;En una búsqueda en el extranjero;;;;;;;;;x
EVTDESCwikid.266;Your [From.GetRootRelation] [From.GetTitledFirstName] is finally back from [From.GetHerHis] voyage, and quite the epic voyage it was. After setting sail from [foreign_realm.Capital.GetName], [From.GetSheHe] sailed the Shivering Sea to Ibben, then on to navigate the treacherous Thousand Islands. Finally, [From.GetSheHe] voyaged as far as Nefer, the old capital of the Kingdom of N'Ghai. All the while [From.GetFirstName] gained an abundance of eastern treasures.;Votre [From.GetRootRelation] [From.GetTitledFirstName] est finalement revenu de son voyage, et ce fut un voyage épique. Après avoir quitté [foreign_realm.Capital.GetName], [From.GetSheHe] a traversé la mer Grelotte jusqu'à Ibben, puis il a poussé jusqu'aux Mille-îles. Finalement [From.GetSheHe] est allé jusqu'à Nefer, l'ancienne capitale du royaume de N'Ghai. En chemin [From.GetFirstName] a amassé de nombreux trésors orientaux.;;;Su [From.GetRootRelation] [From.GetTitledFirstName] finalmente ha regresado de su viaje, y ha sido un viaje épico. Después de zarpar de [foreign_realm.Capital.GetName], navegó por el Mar Tembloroso hacia Ibben, y luego navegó por las traicioneras Mil Islas. Finalmente, viajó hasta Nefer, la antigua capital del Reino de N'Ghai. Todo el tiempo [From.GetFirstName] ganó una gran cantidad de tesoros orientales.;;;;;;;;;x
EVTOPTAwikid.266;You are a true legend;Tu es une véritable légende.;;;Eres una verdadera leyenda;;;;;;;;;x
EVTDESCwikid.267;We have word that [FromFrom.GetTitledFirstNameWithDynasty] has come back from a long voyage, and quite the epic voyage it was. After setting sail from [foreign_realm.Capital.GetName], [FromFrom.GetSheHe] sailed the Shivering Sea to Ibben, then on to navigate the treacherous Thousand Islands. Finally, [FromFrom.GetSheHe] voyaged as far as Nefer, the old capital of the Kingdom of N'Ghai. All the while [FromFrom.GetFirstName] gained an abundance of eastern treasures.;Nous avons entendu dire que [FromFrom.GetTitledFirstNameWithDynasty] est revenu de son voyage, et ce fut un voyage épique. Après avoir quitté [foreign_realm.Capital.GetName], [FromFrom.GetSheHe] a traversé la mer Grelotte jusqu'à Ibben, puis a poussé jusqu'aux Mille-îles. Finalement [FromFrom.GetSheHe] est allé jusqu'à Nefer, l'ancienne capitale du royaume de N'Ghai. En chemin [FromFrom.GetFirstName] a amassé de nombreux trésors orientaux.;;;Tenemos noticias de que [FromFrom.GetTitledFirstNameWithDynasty] ha regresado de un largo viaje, y ha sido bastante épico. Después de zarpar de [foreign_realm.Capital.GetName], navegó por el Mar Tembloroso hacia Ibben, y luego navegó en las traicioneras Mil Islas. Finalmente, viajó hasta Nefer, la antigua capital del Reino de N'Ghai. Todo el tiempo [FromFrom.GetFirstName] ganó una gran cantidad de tesoros orientales.;;;;;;;;;x
EVTOPTAwikid.267;[FromFrom.GetSheHeCap] is a true legend;[FromFrom.GetSheHeCap] est une véritable légende.;;;[FromFrom.GetSheHeCap] es una verdadera leyenda.;;;;;;;;;x
EVTDESCwikid.268;[From.GetTitledFirstName], your adventuring [From.GetRootRelation], has arrived back from [From.GetHerHis] long journey. After leaving port in [foreign_realm.Capital.GetName], [From.GetSheHe] managed to traverse many dangerous lands and sailed the Jade Sea before eventually reaching far Asshai. [From.GetSheHeCap] talks of a great city: dark, gloomy and made of black stone as if cast in shadow. Its people also dark and solemn, all masked or veiled. Few Westerosi reach Asshai, so [From.GetFirstName] has earned great renown and wealth from doing so.;Votre [From.GetRootRelation] [From.GetTitledFirstName] est finalement revenu de son voyage, et ce fut un voyage épique. Après avoir quitté [foreign_realm.Capital.GetName], [From.GetSheHe] a traversé la mer Grelotte jusqu'à Ibben, puis il a poussé jusqu'aux Mille-îles. Finalement [From.GetSheHe] est allé jusqu'à Nefer, l'ancienne capitale du royaume de N'Ghai. En chemin [From.GetFirstName] a amassé de nombreux trésors orientaux.;;;[From.GetTitledFirstName], su aventuro [From.GetRootRelation], ha regresado del largo viaje. Después de abandonar el puerto en [foreign_realm.Capital.GetName], logró atravesar muchas tierras peligrosas y navegó por el Mar de Jade antes de llegar finalmente a Asshai. [From.GetSheHeCap] habla de una gran ciudad: oscura, sombría y hecha de piedra negra como si estuviera en la sombra. Su gente también es oscura y solemne, todos enmascarados  o con velos. Poca gente de Poniente llega a Asshai, por lo que [From.GetFirstName] ha ganado gran renombre y riqueza al hacerlo.;;;;;;;;;x
EVTOPTAwikid.268;What a fascinating tale;Tu es une véritable légende.;;;Qué cuento tan fascinante;;;;;;;;;x
EVTDESCwikid.269;News from [From.Capital.GetName], [FromFrom.GetTitledFirstNameWithDynasty] has apparently arrived home from a long journey. After leaving port in [foreign_realm.Capital.GetName], [FromFrom.GetSheHe] managed to traverse many dangerous lands and sailed the Jade Sea before eventually reaching far Asshai. [FromFrom.GetSheHeCap] talks of a great city: dark, gloomy and made of black stone as if cast in shadow. Its people also dark and solemn, all masked or veiled. Few Westerosi reach Asshai, so [FromFrom.GetFirstName] has earned great renown and wealth from doing so.;Nouvelles de [From.Capital.GetName], [FromFrom.GetTitledFirstNameWithDynasty] est revenu(e) de son long voyage. Après avoir quitté le port de [foreign_realm.Capital.GetName], [FromFrom.GetSheHe] est parvenu(e) à traverser de nombreux pays dangereux avant de traversé la mer de Jade et d'atteindre Asshai. [FromFrom.GetSheHeCap] parle d'une grande cité, sombre et lugubre, construite en pierres si noires que l'on jurerait qu'elles sont faîtes d'ombres. Ses habitants sont également sombres, tous masqués ou voilés. Peu d'Ouestriens sont parvenus jusqu'à Asshai, aussi [FromFrom.GetFirstName] a obtenu un grand renom et de grandes richesses en accomplissant cet exploit.;;;Las noticias de [From.Capital.GetName], [FromFrom.GetTitledFirstNameWithDynasty] han llegado a casa después de un largo viaje. Después de abandonar el puerto en [foreign_realm.Capital.GetName], logró atravesar muchas tierras peligrosas y navegó por el Mar de Jade antes de llegar finalmente a Asshai. [FromFrom.GetSheHeCap] habla de una gran ciudad: oscura y sombría y hecha de piedra negra como si estuviera proyectada en la sombra. Su gente también es oscura y solemne todos enmascarado o con velos pocos en Poniente alcanzan Asshai, por lo que [FromFrom.GetFirstName] ha ganado gran renombre y riqueza al hacerlo.;;;;;;;;;x
EVTOPTAwikid.269;[FromFrom.GetSheHeCap] is quite the adventurer;Voilà un sacré aventurier.;;;[FromFrom.GetSheHeCap] es muy aventurero;;;;;;;;;x
EVTDESCwikid.270;Your [From.GetRootRelation] [From.GetTitledFirstName] is finally back from [From.GetHerHis] voyage, a voyage that took [From.GetHerHim] to the edge of the world. After setting sail from [foreign_realm.Capital.GetName], [From.GetSheHe] traversed the vast expanse of seas to the lands of the Free Cities, stopping off to gather and trade exotic treasures. Finally [From.GetSheHe] arrived in far Westeros and the city of Oldtown, the stunningly beautiful home of The Hightower and The Citadel. Alas the Sunset Sea prevented further travel west.;Votre [From.GetRootRelation] [From.GetTitledFirstName] est finalement revenu(e) de son voyage qui l'a mené(e) jusqu'au bout du monde. Après avoir quitté [foreign_realm.Capital.GetName], [From.GetSheHe] a traversé les vastes terres et mers des Cités Libres, s'arrêtant de temps en temps pour faire l'acquisition de trésors exotiques. Finalement [From.GetSheHe] est arrivé(e) dans la lointaine Westeros, dans la cité de Villevieille, l'impressionnante et magnifique ville avec sa Grand-Tour et la Citadelle. Malheureusement la mer du Crépuscule l'a empêché(e) de pousser plus loin vers l'ouest.;;;Su [From.GetRootRelation] [From.GetTitledFirstName] finalmente regresó de su viaje, un viaje que lo llevó al borde del mundo. Después de zarpar desde [foreign_realm.Capital.GetName], atravesó la vasta extensión de mares hacia las tierras de las Ciudades Libres, deteniéndose para reunir y comerciar tesoros exóticos. Finalmente, llegó a Poniente y a la ciudad de Antigua, la increíblemente hermosa ciudad de la Casa Hightower.Por desgracia, el Mar del Ocaso impidió viajar más al oeste.;;;;;;;;;x
EVTOPTAwikid.270;A legendary journey;Un voyage légendaire;;;Un viaje legendario;;;;;;;;;x
EVTDESCwikid.271;We have had word that [FromFrom.GetTitledFirstNameWithDynasty] has come back from a long voyage, a voyage that took [FromFrom.GetHerHim] to the edge of the world. After setting sail from [foreign_realm.Capital.GetName], [FromFrom.GetSheHe] traversed the vast expanse of seas to the lands of the Free Cities, stopping off to gather and trade exotic treasures. Finally [FromFrom.GetSheHe] arrived in far Westeros and the city of Oldtown, the stunningly beautiful home of The Hightower and The Citadel. Alas the Sunset Sea prevented further travel west.;Nous avons entendu dire que [FromFrom.GetTitledFirstNameWithDynasty] est revenu(e) de son long voyage, un périple qui l'a mené(e) au bout du monde. Après avoir quitté [foreign_realm.Capital.GetName], [FromFrom.GetSheHe] a traversé les vastes terres et mers des Cités Libres, s'arrêtant de temps en temps pour faire l'acquisition de trésors exotiques. Finalement [FromFrom.GetSheHe] est arrive(e) dans la lointaine Westeros, dans la cité de Villevieille, l'impressionnante et magnifique ville avec sa Grand-Tour et la Citadelle. Malheureusement la mer du Crépuscule l'a empêché(e) de pousser plus loin vers l'ouest.;;;Hemos tenido noticias de que [FromFrom.GetTitledFirstNameWithDynasty] ha regresado de un largo viaje, un viaje que llevó [FromFrom.GetHerHim] al borde del mundo. Después de zarpar desde [foreign_realm.Capital.GetName], atravesó la vasta extensión de mares hacia las tierras de las Ciudades Libres, deteniéndose para reunir y comerciar tesoros exóticos. Finalmente llegó a Poniente y la ciudad de Antigua, la increíblemente hermosa ciudad de la Casa Hightower. Por desgracia, el Mar del Ocaso impidió viajar más al oeste.;;;;;;;;;x
EVTOPTAwikid.271;A legendary journey;Un voyage légendaire;;;Un viaje legendario;;;;;;;;;x
EVTDESCwikid.272;Your [From.GetRootRelation] [From.GetTitledFirstName] is finally back from [From.GetHerHis] voyage, an epic voyage that took [From.GetHerHim] to the southern limits of the known world. After setting sail from [foreign_realm.Capital.GetName], [From.GetSheHe] headed to Sothoryos, the largely unexplored, jungle covered southern continent. There [From.GetSheHe] explored the ruined cities of Zamettar, Yeen, Gogossos and Gorosh, before proceeding to sail even further south. [From.GetSheHeCap] did not manage to find the bottom of the continent though, saying [From.GetSheHe] found only endless jungle, deserts, and mountains.;[From.GetTitledFirstName] a exploré loin au sud via [foreign_realm.Capital.GetName];;;Su [From.GetRootRelation] [From.GetTitledFirstName] finalmente regresó de su viaje, un viaje épico que lo llevó a los límites del sur del mundo conocido. Después de zarpar a [foreign_realm.Capital.GetName], se dirigió a Sothoryos, el continente sureño cubierto de jungla, casi inexplorado. Allí exploró las ciudades en ruinas de Zamettar, Yeen, Gogossos y Gorosh, antes de proceder a navegar aún más al sur. [From.GetSheHeCap] no logró encontrar el fondo del continente, diciendo que solo encontró interminables junglas, desiertos y montañas.;;;;;;;;;x
EVTOPTAwikid.272;A brave journey;;;Un valiente viaje;;;;;;;;;;x
EVTDESCwikid.273;We have had word that [FromFrom.GetTitledFirstNameWithDynasty] has come back from a long voyage, an epic voyage that took [From.GetHerHim] to the southern limits of the known world. After setting sail from [foreign_realm.Capital.GetName], [From.GetSheHe] headed to Sothoryos, the largely unexplored, jungle covered southern continent. There [From.GetSheHe] explored the ruined cities of Zamettar, Yeen, Gogossos and Gorosh, before proceeding to sail even further south. [From.GetSheHeCap] did not manage to find the bottom of the continent though, saying [From.GetSheHe] found only endless jungle, deserts, and mountains.;[FromFrom.GetTitledFirstName] a exploré loin au sud;;;Hemos tenido noticias de que [FromFrom.GetTitledFirstNameWithDynasty] ha regresado de un largo viaje, un viaje épico que lo llevó a los límites del sur del mundo conocido. Después de zarpar de [foreign_realm.Capital.GetName], se dirigió a Sothoryos, el continente sureño cubierto de jungla, casi inexplorado. Allí exploró las ciudades en ruinas de Zamettar, Yeen, Gogossos y Gorosh. [From.GetSheHeCap]  navego aún más al sur pero no logró encontrar el fondo del continente, solo encontró interminables junglas, desiertos y montañas.;;;;;;;;;x
EVTOPTAwikid.273;A brave journey;;;Un valiente viaje;;;;;;;;;;x
EVTDESCwikid.275;A young [From.Culture.GetGroupName] adventurer named [From.GetTitledFirstNameWithDynasty] has been staying with us in [Root.Capital.GetName] for a number of weeks now. [From.GetSheHeCap] is touring many cities, feasting with lords and princes. [From.GetSheHeCap] is also known to be looking for a marriage, and proposes that an alliance with [From.Liege.PrimaryTitle.GetName] be sealed with a match between him and my daughter [foreign_marriage_daughter.GetTitledFirstName].;Un jeune aventurier [From.Culture.GetGroupName] nommé [From.GetTitledFirstNameWithDynasty] se trouve avec nous à [Root.Capital.GetName] depuis plusieurs semaines. [From.GetSheHeCap] visite de nombreuses cités et participe aux banquets des seigneurs et princes. [From.GetSheHeCap] est aussi connu pour rechercher une union, et propose qu'une alliance avec [From.Liege.PrimaryTitle.GetName] soit scellée par un mariage entre lui et ma fille [foreign_marriage_daughter.GetTitledFirstName].;;;Un aventurero joven [From.Culture.GetGroupName] llamado [From.GetTitledFirstNameWithDynasty] se ha quedado con nosotros en [Root.Capital.GetName] durante varias semanas. [From.GetSheHeCap] está recorriendo muchas ciudades, festejando con señores y príncipes. [From.GetSheHeCap] también se sabe que está buscando un matrimonio, y propone que una alianza con [From.Liege.PrimaryTitle.GetName] se selle con un matrimonio entre él y mi hija [foreign_marriage_daughter.GetTitledFirstName].;;;;;;;;;x
