#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CHRONICLE_PLAYER_INHERITANCE_NEW_RELIGION;On [GetDateText], [From.GetTitledName] [From.GetDeathReason] at the age of [Root.GetAgeYears]. [From.GetSubjectPronounCap] was succeeded by [From.GetPossPronoun] [Root.Religion.GetName] [GetFromReverseRelation] [Root.GetFirstName].;Le [GetDateText], [From.GetTitledName] [From.GetDeathReason] à l’âge de [Root.GetAgeYears]. [From.GetSubjectPronounCap] eut comme successeur [From.GetPossPronoun] [GetFromReverseRelation] [Root.GetFirstName], de religion [Root.Religion.GetName] [Root.Religion.GetGroupName].;Am [GetDateText], [From.GetTitledName] [From.GetDeathReason]. Nachfolger wird [From.GetPossPronoun] [Root.Religion.GetName] [Root.Religion.GetGroupName] [GetFromReverseRelation] [Root.GetFirstName].;;El [GetDateText], [From.GetTitledName] [From.GetDeathReason] a la edad de [Root.GetAgeYears]. [From.GetSubjectPronounCap] fue sucedido por [From.GetPossPronoun] [GetFromReverseRelation] [Root.GetFirstName], de religión [Root.Religion.GetName] [Root.Religion.GetGroupName] [GetFromReverseRelation] [Root.GetFirstName].;;;;;;;;;x
CHRONICLE_WAR_PRIMOGENITURE_ATTACKER;[From.PrimaryTitle.GetName] fell into civil war, as [From.GetTitledFirstNameWithDynasty] refused [Root.GetTitledFirstNameWithNick]'s ultimatum demanding succession by primogeniture in [Prev.GetName].;[From.PrimaryTitle.GetName] sombra dans la guerre civile, quand [From.GetTitledFirstNameWithDynasty] refusa l’ultimatum de [Root.GetTitledFirstNameWithNick] réclamant la succession par primogéniture en [Prev.GetName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando [From.GetTitledFirstNameWithDynasty] rechazó el ultimátum de [Root.GetTitledFirstNameWithNick] reclamando la sucesión por Primogenitura en [Prev.GetName].;;;;;;;;;x
CHRONICLE_WAR_PRIMOGENITURE_DEFENDER;[From.PrimaryTitle.GetName] fell into civil war, as [From.GetTitledFirstNameWithNick] refused [Root.GetTitledFirstNameWithDynasty]'s ultimatum demanding succession by primogeniture in [Prev.GetName].;[From.PrimaryTitle.GetName sombra dans la guerre civile, quand [From.GetTitledFirstNameWithDynasty] refusa l’ultimatum du(e la) suzerain(e) de [This.GetTitledFirstNameNoRegnal] [Root.GetTitledFirstNameWithNick] réclamant la succession par primogéniture en [Prev.GetName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando [From.GetTitledFirstNameWithDynasty] rechazó el ultimátum del Señor de [This.GetTitledFirstNameNoRegnal] [Root.GetTitledFirstNameWithNick] reclamando la sucesión por Primogenitura en [Prev.GetName].;;;;;;;;;x
CHRONICLE_WAR_PRIMOGENITURE_ATTACKER_LIEGE;[From.PrimaryTitle.GetName] fell into civil war, as [From.GetTitledFirstNameWithDynasty] refused the ultimatum of [This.GetTitledFirstNameNoRegnal]'s liege [Root.GetTitledFirstNameWithNick], demanding succession by primogeniture in [Prev.GetName].;[From.GetTitledName] a fait la guerre Ã  [Prev.GetTitledName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando [From.GetTitledFirstNameWithDynasty] rechazó el ultimátum del Señor de [This.GetTitledFirstNameNoRegnal] [Root.GetTitledFirstNameWithNick], reclamando la sucesión por Primogenitura en [Prev.GetName].;;;;;;;;;x
CHRONICLE_WAR_PRIMOGENITURE_DEFENDER_LIEGE;[From.PrimaryTitle.GetName] fell into civil war, as [This.GetTitledFirstNameNoRegnal]'s liege, [From.GetTitledFirstNameWithNick], refused [Root.GetTitledFirstNameWithDynasty]'s ultimatum demanding succession by primogeniture in [Prev.GetName].;[From.PrimaryTitle.GetName] sombra dans la guerre civile, quand le(a) suzerain(e) de [This.GetTitledFirstNameNoRegnal], [From.GetTitledFirstNameWithNick], refusa l’ultimatum de [Root.GetTitledFirstNameWithDynasty] réclamant la succession par primogéniture en [Prev.GetName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando el Señor de [This.GetTitledFirstNameNoRegnal], [From.GetTitledFirstNameWithNick], rechazó el ultimátum de [Root.GetTitledFirstNameWithDynasty] reclamando la sucesión por Primogenitura en [Prev.GetName].;;;;;;;;;x
CHRONICLE_WAR_FEUDAL_ELECTIVE_ATTACKER;[From.PrimaryTitle.GetName] fell into civil war, as [From.GetTitledFirstNameWithDynasty] refused [Root.GetTitledFirstNameWithNick]'s ultimatum demanding elective succession in [Prev.GetName].;[From.PrimaryTitle.GetName] sombra dans la guerre civile, quand [From.GetTitledFirstNameWithDynasty] refusa l’ultimatum de [Root.GetTitledFirstNameWithNick] réclamant la succession élective en [Prev.GetName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando [From.GetTitledFirstNameWithDynasty] rechazó el ultimátum de [Root.GetTitledFirstNameWithNick] reclamando la sucesión Electiva en [Prev.GetName].;;;;;;;;;x
CHRONICLE_WAR_FEUDAL_ELECTIVE_DEFENDER;[From.PrimaryTitle.GetName] fell into civil war, as [From.GetTitledFirstNameWithNick] refused [Root.GetTitledFirstNameWithDynasty]'s ultimatum demanding elective succession in [Prev.GetName].;[From.PrimaryTitle.GetName] sombra dans la guerre civile, quand [From.GetTitledFirstNameWithNick] refusa l’ultimatum de [Root.GetTitledFirstNameWithDynasty] réclamant la succession élective en [Prev.GetName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando [From.GetTitledFirstNameWithNick] rechazó el ultimátum de [Root.GetTitledFirstNameWithDynasty] reclamando la sucesión Electiva en [Prev.GetName].;;;;;;;;;x
CHRONICLE_WAR_FEUDAL_ELECTIVE_ATTACKER_LIEGE;[From.PrimaryTitle.GetName] fell into civil war, as [From.GetTitledFirstNameWithDynasty] refused the ultimatum of [This.GetTitledFirstNameNoRegnal]'s liege [Root.GetTitledFirstNameWithNick], demanding elective succession in [Prev.GetName].;[From.PrimaryTitle.GetName sombra dans la guerre civile, quand [From.GetTitledFirstNameWithDynasty] refusa l’ultimatum du(e la) suzerain(e) de [This.GetTitledFirstNameNoRegnal] [Root.GetTitledFirstNameWithNick] réclamant la succession élective en [Prev.GetName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando [From.GetTitledFirstNameWithDynasty] rechazó el ultimátum del Señor de [This.GetTitledFirstNameNoRegnal] [Root.GetTitledFirstNameWithNick] reclamando la sucesión Electiva en [Prev.GetName].;;;;;;;;;x
CHRONICLE_WAR_FEUDAL_ELECTIVE_DEFENDER_LIEGE;[From.PrimaryTitle.GetName] fell into civil war, as [This.GetTitledFirstNameNoRegnal]'s liege, [From.GetTitledFirstNameWithNick], refused [Root.GetTitledFirstNameWithDynasty]'s ultimatum demanding elective succession in [Prev.GetName].;[From.PrimaryTitle.GetName] sombra dans la guerre civile, quand le(a) suzerain(e) de [This.GetTitledFirstNameNoRegnal], [From.GetTitledFirstNameWithNick], refusa l’ultimatum de [Root.GetTitledFirstNameWithDynasty] réclamant la succession élective en [Prev.GetName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando el Señor de [This.GetTitledFirstNameNoRegnal], [From.GetTitledFirstNameWithNick], rechazó el ultimátum de [Root.GetTitledFirstNameWithDynasty] reclamando la sucesión Electiva en [Prev.GetName].;;;;;;;;;x
CHRONICLE_WAR_EXCOMMUNICATION_ATTACKER;[Root.GetTitledFirstNameWithNick] declared war against [From.GetTitledFirstNameWithDynasty] of [From.PrimaryTitle.GetName], using [From.GetHerHis] status as an anathema of the faith to force [From.GetTitledFirstNameNoRegnal]'s exile.;[Root.GetTitledFirstNameWithNick] déclara la guerre à [From.GetTitledFirstNameWithDynasty] de [From.PrimaryTitle.GetName], usant de son statut d’anathème pour forcer l’exil de [From.GetTitledFirstNameNoRegnal].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[Root.GetTitledFirstNameWithNick] declaró la guerra a [From.GetTitledFirstNameWithDynasty] de [From.PrimaryTitle.GetName], empleando su estatus como hereje para forzar el exilio de [From.GetTitledFirstNameNoRegnal].;;;;;;;;;x
CHRONICLE_WAR_EXCOMMUNICATION_DEFENDER;[Root.GetTitledFirstNameWithDynasty] of [Root.PrimaryTitle.GetName] declared war against [From.GetTitledFirstNameWithNick], using [From.GetHerHis] status as an anathema of the faith to force [From.GetTitledFirstNameNoRegnal]'s exile.;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] déclara la guerre à [From.GetTitledFirstNameWithNick], usant de son statut d’anathème pour forcer l’exil de [From.GetTitledFirstNameNoRegnal].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] declaró la guerra a [From.GetTitledFirstNameWithNick], empleando su estatus como hereje para forzar el exilio de [From.GetTitledFirstNameNoRegnal].;;;;;;;;;x
CHRONICLE_WAR_EXCOMMUNICATION_ATTACKER_LIEGE;[This.GetTitledFirstNameNoRegnal]'s liege, [Root.GetTitledFirstNameWithNick], declared war claims against [From.GetTitledFirstNameWithDynasty] of [From.PrimaryTitle.GetName], using [From.GetHerHis] status as an anathema of the faith to force [From.GetTitledFirstNameNoRegnal]'s exile.;Le(a) suzerain(e) de [This.GetTitledFirstNameNoRegnal], [Root.GetTitledFirstNameWithNick], déclara la guerre à [From.GetTitledFirstNameWithDynasty] de [From.PrimaryTitle.GetName], usant de son statut d’anathème pour forcer l’exil de [From.GetTitledFirstNameNoRegnal].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;El Señor de [This.GetTitledFirstNameNoRegnal], [Root.GetTitledFirstNameWithNick], declaró la guerra a [From.GetTitledFirstNameWithDynasty] de [From.PrimaryTitle.GetName], empleando su estatus como hereje para forzar el exilio de [From.GetTitledFirstNameNoRegnal].;;;;;;;;;x
CHRONICLE_WAR_EXCOMMUNICATION_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] of [Root.PrimaryTitle.GetName] declared war against [This.GetTitledFirstNameNoRegnal]'s liege [From.GetTitledFirstNameWithNick], using [From.GetHerHis] status as an anathema of the faith to force [From.GetTitledFirstNameNoRegnal]'s exile.;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] déclara la guerre au(à la) suzerain(e) de [This.GetTitledFirstNameNoRegnal] [From.GetTitledFirstNameWithNick], usant de son statut d’anathème pour forcer l’exil de [From.GetTitledFirstNameNoRegnal].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] declaró la guerra al Señor de [This.GetTitledFirstNameNoRegnal] [From.GetTitledFirstNameWithNick], empleando su estatus como hereje para forzar el exilio de [From.GetTitledFirstNameNoRegnal].;;;;;;;;;x
CHRONICLE_WAR_INDEPENDENCE_ATTACKER;[Root.GetTitledFirstNameWithNick] declared independence from [From.GetTitledFirstNameWithDynasty] of [From.PrimaryTitle.GetName], renouncing [From.GetHerHim] as [Root.GetHerHis] liege and declaring war.;[Root.GetTitledFirstNameWithNick] déclara son indépendance envers [From.GetTitledFirstNameWithDynasty] de [From.PrimaryTitle.GetName], renonçant à le(a) reconnaître comme [Root.GetHerHis] suzerain(e) au prix d’une guerre.;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[Root.GetTitledFirstNameWithNick] declaró su independecia de [From.GetTitledFirstNameWithDynasty] de [From.PrimaryTitle.GetName], renunciando a reconocerle como Señor, declarándole la guerra.;;;;;;;;;x
CHRONICLE_WAR_INDEPENDENCE_DEFENDER;[Root.GetTitledFirstNameWithDynasty] of [Root.PrimaryTitle.GetName] declared independence from [From.GetTitledFirstNameWithNick], renouncing [From.GetHerHim] as [Root.GetHerHis] liege and declaring war.;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] déclara son indépendance envers [From.GetTitledFirstNameWithNick], renonçant à le(a) reconnaître comme [Root.GetHerHis] suzerain(e) au prix d’une guerre.;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] declaró su independecia de [From.GetTitledFirstNameWithNick], renunciando a reconocerle como Señor, declarándole la guerra.;;;;;;;;;x
CHRONICLE_WAR_INDEPENDENCE_ATTACKER_LIEGE;[This.GetTitledFirstNameNoRegnal]'s liege, [Root.GetTitledFirstNameWithNick], declared independence from [From.GetTitledFirstNameWithDynasty] renouncing [From.GetHerHim] as [Root.GetHerHis] liege and declaring war.;Le(a) suzerain de [This.GetTitledFirstNameNoRegnal], [Root.GetTitledFirstNameWithNick], déclara son indépendance envers [From.GetTitledFirstNameWithDynasty], renonçant à le(a) reconnaître comme [Root.GetHerHis] suzerain(e) au prix d’une guerre.;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;El Señor de [This.GetTitledFirstNameNoRegnal], [Root.GetTitledFirstNameWithNick], declaró su independecia de [From.GetTitledFirstNameWithDynasty], renunciando a reconocerle como Señor, declarándole la guerra.;;;;;;;;;x
CHRONICLE_WAR_INDEPENDENCE_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] of [Root.PrimaryTitle.GetName] declared independence from [This.GetTitledFirstNameNoRegnal]'s liege [From.GetTitledFirstNameWithNick], renouncing [From.GetHerHim] as [Root.GetHerHis] liege and declaring war.;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] déclara son indépendance envers le(a) suzerain(e) de [This.GetTitledFirstNameNoRegnal] [From.GetTitledFirstNameWithNick], renonçant à le(a) reconnaître comme [Root.GetHerHis] suzerain(e) au prix d’une guerre.;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] declaró su independecia del Señor de [This.GetTitledFirstNameNoRegnal] [From.GetTitledFirstNameWithNick], renunciando a reconocerle como Señor, declarándole la guerra.;;;;;;;;;x
CHRONICLE_WAR_REVOLT_ATTACKER;[Root.GetTitledFirstNameWithNick] revolted against [From.GetTitledFirstNameWithDynasty] of [From.PrimaryTitle.GetName], renouncing [From.GetHerHim] as [Root.GetHerHis] liege and declaring war with the aim of deposing the [From.GetTitle].;[Root.GetTitledFirstNameWithNick] se révolta contre [From.GetTitledFirstNameWithDynasty] de [From.PrimaryTitle.GetName], renonçant à le(a) reconnaître comme [Root.GetHerHis] suzerain(e) et déclenchant une guerre afin de déposer le(a) [From.GetTitle].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[Root.GetTitledFirstNameWithNick] se rebeló contra [From.GetTitledFirstNameWithDynasty] de [From.PrimaryTitle.GetName], renunciando a reconocerle como Señor y declarando la guerra para deponer al [From.GetTitle].;;;;;;;;;x
CHRONICLE_WAR_REVOLT_DEFENDER;[Root.GetTitledFirstNameWithDynasty] of [Root.PrimaryTitle.GetName] revolted against [From.GetTitledFirstNameWithNick], renouncing [From.GetHerHim] as [Root.GetHerHis] liege and declaring war with the aim of deposing the [From.GetTitle].;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] se révolta contre [From.GetTitledFirstNameWithNick], renonçant à le(a) reconnaître comme [Root.GetHerHis] suzerain(e) et déclenchant une guerre afin de déposer le(a) [From.GetTitle].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] se rebeló contra [From.GetTitledFirstNameWithNick], renunciando a reconocerle como Señor y declarando la guerra para deponer al [From.GetTitle].;;;;;;;;;x
CHRONICLE_WAR_REVOLT_ATTACKER_LIEGE;[This.GetTitledFirstNameNoRegnal]'s liege, [Root.GetTitledFirstNameWithNick],  revolted against [From.GetTitledFirstNameWithDynasty], renouncing [From.GetHerHim] as [Root.GetHerHis] liege and declaring war with the aim of deposing the [From.GetTitle].;Le(a) suzerain(e) de [This.GetTitledFirstNameNoRegnal], [Root.GetTitledFirstNameWithNick], se révolta contre [From.GetTitledFirstNameWithDynasty], renonçant à le(a) reconnaître comme [Root.GetHerHis] suzerain(e) et déclenchant une guerre afin de déposer le(a) [From.GetTitle]. ;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;El Señor de [This.GetTitledFirstNameNoRegnal], [Root.GetTitledFirstNameWithNick], se rebeló contra [From.GetTitledFirstNameWithDynasty], renunciando a reconocerle como Señor y declarando la guerra para deponer al [From.GetTitle].;;;;;;;;;x
CHRONICLE_WAR_REVOLT_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] of [Root.PrimaryTitle.GetName]  revolted against [This.GetTitledFirstNameNoRegnal]'s liege [From.GetTitledFirstNameWithNick],  renouncing [From.GetHerHim] as [Root.GetHerHis] liege and declaring war with the aim of deposing the [From.GetTitle].;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] se révolta contre le(a) suzerain(e) de [This.GetTitledFirstNameNoRegnal], [From.GetTitledFirstNameWithNick], renonçant à le(a) reconnaître comme [Root.GetHerHis] suzerain(e) et déclenchant une guerre afin de déposer le(a) [From.GetTitle].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[Root.GetTitledFirstNameWithDynasty] de [Root.PrimaryTitle.GetName] se rebeló contra el Señor de [This.GetTitledFirstNameNoRegnal], [From.GetTitledFirstNameWithNick], renunciando a reconocerle como Señor y declarando la guerra para deponer al [From.GetTitle].;;;;;;;;;x
CHRONICLE_WAR_CA_ATTACKER;[From.PrimaryTitle.GetName] fell into civil war, as [From.GetTitledFirstNameWithDynasty] refused [Root.GetTitledFirstNameWithNick]'s ultimatum demanding the curtailing of the [From.GetTitle]'s power [Prev.GetName].;[From.PrimaryTitle.GetName] sombra dans la guerre civile, quand [From.GetTitledFirstNameWithDynasty] refusa l’ultimatum de [Root.GetTitledFirstNameWithNick] réclamant la réduction du pouvoir du(e la) [From.GetTitle] [Prev.GetName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando [From.GetTitledFirstNameWithDynasty] rechazó el ultimátum de [Root.GetTitledFirstNameWithNick] reclamando la reducción de la autoridad de [From.GetTitle] [Prev.GetName].;;;;;;;;;x
CHRONICLE_WAR_CA_DEFENDER;[From.PrimaryTitle.GetName] fell into civil war, as [From.GetTitledFirstNameWithNick] refused [Root.GetTitledFirstNameWithDynasty]'s ultimatum demanding the curtailing of the [From.GetTitle]'s power [Prev.GetName].;[From.PrimaryTitle.GetName] sombra dans la guerre civile, quand [From.GetTitledFirstNameWithNick] refusa l’ultimatum de [Root.GetTitledFirstNameWithDynasty] réclamant la réduction du pouvoir du(e la) [From.GetTitle] [Prev.GetName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando [From.GetTitledFirstNameWithNick] rechazó el ultimátum de [Root.GetTitledFirstNameWithDynasty] reclamando la reducción de la autoridad de [From.GetTitle] [Prev.GetName].;;;;;;;;;x
CHRONICLE_WAR_CA_ATTACKER_LIEGE;[From.PrimaryTitle.GetName] fell into civil war, as [From.GetTitledFirstNameWithDynasty] refused the ultimatum of [This.GetTitledFirstNameNoRegnal]'s liege [Root.GetTitledFirstNameWithNick], demanding the curtailing of the [From.GetTitle]'s power [Prev.GetName].;[From.PrimaryTitle.GetName] sombra dans la guerre civile, quand [From.GetTitledFirstNameWithDynasty] refusa l’ultimatum du(e la) suzerain(e) de [This.GetTitledFirstNameNoRegnal] [Root.GetTitledFirstNameWithNick] réclamant la réduction du pouvoir du(e la) [From.GetTitle] [Prev.GetName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.PrimaryTitle.GetName] cayó en una guerra civil, cuando [From.GetTitledFirstNameWithDynasty] rechazó el ultimátum del Señor de [This.GetTitledFirstNameNoRegnal] [Root.GetTitledFirstNameWithNick] reclamando la reducción de la autoridad de [From.GetTitle] [Prev.GetName].;;;;;;;;;x
